y_true,y_pred,neutral,positive,negative
1,1.0,0.02322,0.97538,0.0014
0,0.0,0.99011,0.00824,0.00165
2,2.0,0.04329,0.0018,0.95492
0,0.0,0.97427,0.01534,0.01039
1,1.0,0.00223,0.99515,0.00262
0,0.0,0.92541,0.0362,0.0384
1,1.0,0.00141,0.9966,0.00199
0,0.0,0.99628,0.00209,0.00162
1,1.0,0.00166,0.99667,0.00166
1,0.0,0.85812,0.13739,0.00449
0,0.0,0.95808,0.04057,0.00135
0,0.0,0.7518,0.00832,0.23988
1,1.0,0.38338,0.6144,0.00222
2,2.0,0.009,0.00836,0.98264
0,0.0,0.95414,0.04394,0.00191
0,0.0,0.99476,0.00353,0.00172
0,0.0,0.99052,0.0082,0.00128
0,0.0,0.86028,0.13815,0.00157
0,0.0,0.97951,0.01923,0.00127
2,2.0,0.03716,0.00122,0.96162
2,2.0,0.02462,0.00125,0.97413
0,0.0,0.99396,0.00355,0.00249
1,1.0,0.00368,0.99516,0.00116
1,1.0,0.00483,0.99338,0.00179
0,0.0,0.99657,0.00185,0.00158
0,0.0,0.99503,0.00135,0.00362
0,0.0,0.98923,0.00507,0.0057
1,1.0,0.00246,0.99626,0.00128
0,0.0,0.97295,0.00359,0.02346
2,2.0,0.12943,0.03063,0.83994
0,0.0,0.98952,0.00949,0.00099
0,0.0,0.99589,0.00296,0.00115
0,0.0,0.99553,0.00308,0.00139
2,2.0,0.05223,0.00185,0.94592
1,1.0,0.00523,0.99385,0.00092
1,1.0,0.00275,0.99618,0.00107
0,0.0,0.97958,0.01184,0.00858
2,2.0,0.11309,0.00185,0.88506
2,2.0,0.00865,0.0024,0.98895
0,0.0,0.6605,0.33762,0.00188
0,0.0,0.93848,0.06041,0.00111
0,0.0,0.92775,0.01012,0.06213
1,1.0,0.00398,0.99517,0.00085
1,1.0,0.00265,0.9962,0.00115
0,0.0,0.99251,0.00211,0.00538
0,0.0,0.99621,0.00265,0.00114
0,0.0,0.97782,0.01929,0.00289
2,2.0,0.01349,0.00223,0.98427
0,0.0,0.96077,0.03581,0.00342
1,1.0,0.00253,0.99623,0.00124
0,0.0,0.98991,0.00891,0.00118
0,0.0,0.69533,0.30302,0.00165
2,2.0,0.07177,0.00162,0.92661
1,1.0,0.00214,0.91987,0.07799
1,1.0,0.06077,0.93636,0.00287
2,2.0,0.01911,0.00155,0.97934
1,1.0,0.00593,0.99307,0.00099
1,1.0,0.00402,0.99509,0.0009
0,1.0,0.19594,0.79832,0.00573
0,0.0,0.97586,0.02319,0.00094
1,1.0,0.00428,0.99486,0.00086
0,0.0,0.99425,0.00465,0.0011
0,1.0,0.10387,0.8923,0.00383
1,1.0,0.00106,0.9938,0.00513
0,0.0,0.98855,0.01049,0.00096
2,2.0,0.06816,0.06045,0.87139
2,2.0,0.00426,0.01697,0.97877
0,0.0,0.99624,0.00254,0.00122
0,0.0,0.99474,0.00395,0.00131
1,1.0,0.0011,0.99137,0.00753
0,0.0,0.96115,0.03277,0.00607
0,0.0,0.98773,0.00954,0.00273
1,1.0,0.07357,0.92483,0.0016
1,1.0,0.00211,0.99641,0.00149
0,0.0,0.99623,0.00116,0.0026
1,1.0,0.00239,0.99652,0.00109
1,1.0,0.10618,0.89241,0.00141
1,1.0,0.36923,0.62865,0.00212
0,0.0,0.98842,0.01066,0.00092
1,1.0,0.00944,0.98822,0.00234
2,2.0,0.0463,0.00192,0.95178
0,0.0,0.8833,0.02503,0.09167
0,0.0,0.91604,0.03319,0.05077
1,1.0,0.43753,0.55777,0.0047
1,1.0,0.14358,0.85483,0.00158
1,1.0,0.03169,0.96406,0.00425
0,0.0,0.94982,0.03666,0.01351
0,0.0,0.99668,0.00171,0.00161
0,0.0,0.84575,0.14966,0.00459
0,0.0,0.99099,0.00361,0.00539
0,0.0,0.98953,0.00932,0.00114
1,1.0,0.0014,0.99413,0.00447
0,0.0,0.9952,0.00127,0.00353
0,0.0,0.99635,0.00143,0.00222
2,0.0,0.95828,0.02097,0.02075
0,0.0,0.99632,0.00131,0.00238
0,0.0,0.65721,0.34085,0.00194
0,0.0,0.99621,0.00213,0.00165
0,0.0,0.98666,0.01147,0.00187
0,0.0,0.9949,0.00375,0.00136
1,1.0,0.00235,0.99581,0.00184
0,0.0,0.94641,0.05258,0.00101
0,0.0,0.96184,0.03481,0.00336
0,0.0,0.95892,0.00141,0.03968
1,1.0,0.01138,0.98769,0.00093
0,0.0,0.99097,0.00465,0.00438
0,0.0,0.99538,0.00338,0.00124
0,0.0,0.98261,0.01558,0.00181
1,0.0,0.61903,0.37545,0.00553
0,0.0,0.99051,0.00787,0.00162
0,0.0,0.89341,0.0773,0.02928
0,0.0,0.82469,0.17327,0.00203
0,0.0,0.94613,0.04754,0.00633
0,0.0,0.98958,0.00946,0.00096
0,0.0,0.99331,0.00477,0.00192
2,0.0,0.9593,0.00339,0.03731
0,0.0,0.97612,0.02245,0.00143
0,0.0,0.96989,0.00689,0.02321
0,0.0,0.9378,0.06058,0.00163
0,0.0,0.87196,0.12583,0.00222
0,0.0,0.99291,0.00079,0.0063
1,1.0,0.00123,0.99626,0.00252
1,1.0,0.00655,0.99263,0.00082
0,0.0,0.99462,0.00239,0.00299
1,1.0,0.00242,0.99648,0.0011
1,1.0,0.00947,0.98949,0.00104
0,0.0,0.90748,0.08995,0.00257
2,2.0,0.12999,0.00161,0.86839
0,0.0,0.98702,0.00479,0.0082
1,1.0,0.00237,0.99581,0.00182
0,0.0,0.91033,0.08735,0.00232
0,0.0,0.97476,0.02268,0.00256
2,0.0,0.48586,0.45559,0.05855
1,1.0,0.00362,0.99487,0.00151
0,0.0,0.96947,0.01302,0.01751
0,0.0,0.92279,0.07512,0.00209
1,1.0,0.00906,0.97844,0.0125
0,0.0,0.99418,0.00448,0.00134
0,0.0,0.9868,0.00873,0.00447
1,1.0,0.01029,0.98856,0.00115
0,0.0,0.79837,0.18763,0.01401
1,1.0,0.05494,0.94383,0.00123
1,2.0,0.40071,0.00531,0.59399
1,1.0,0.001,0.99514,0.00386
0,0.0,0.98644,0.01238,0.00118
0,0.0,0.88863,0.06333,0.04804
2,2.0,0.06502,0.00118,0.93381
1,1.0,0.00253,0.99635,0.00111
0,0.0,0.99486,0.00083,0.00431
1,1.0,0.00603,0.99306,0.00091
0,0.0,0.52438,0.01901,0.45661
1,1.0,0.00251,0.99634,0.00115
2,0.0,0.99095,0.00718,0.00187
1,1.0,0.00177,0.99697,0.00125
1,0.0,0.47126,0.31768,0.21106
0,0.0,0.98678,0.01227,0.00095
2,2.0,0.04954,0.00238,0.94807
1,1.0,0.09729,0.89664,0.00607
0,0.0,0.99414,0.00403,0.00183
0,0.0,0.98066,0.01785,0.00149
0,0.0,0.99625,0.00228,0.00147
1,1.0,0.00185,0.99626,0.00189
1,1.0,0.00263,0.99604,0.00134
2,2.0,0.41716,0.00434,0.5785
0,0.0,0.95438,0.0443,0.00132
0,0.0,0.9826,0.01048,0.00692
0,0.0,0.98961,0.00936,0.00103
0,0.0,0.99518,0.00345,0.00137
2,2.0,0.03973,0.30715,0.65312
1,1.0,0.04018,0.95676,0.00306
0,0.0,0.99624,0.00214,0.00162
0,1.0,0.05279,0.94549,0.00172
0,0.0,0.7671,0.23128,0.00162
0,0.0,0.96565,0.03277,0.00158
1,1.0,0.00309,0.99594,0.00097
0,0.0,0.99238,0.00629,0.00133
0,0.0,0.91568,0.08301,0.00131
1,1.0,0.00182,0.99649,0.00169
0,0.0,0.99487,0.00386,0.00126
1,1.0,0.00295,0.99601,0.00103
1,1.0,0.02027,0.97728,0.00246
1,1.0,0.00219,0.9962,0.00161
2,2.0,0.01436,0.00234,0.9833
2,2.0,0.01023,0.0021,0.98767
0,0.0,0.99528,0.00321,0.00151
0,1.0,0.4716,0.5258,0.0026
0,0.0,0.97097,0.00173,0.0273
1,1.0,0.00559,0.99356,0.00085
0,0.0,0.6445,0.3508,0.0047
0,0.0,0.98897,0.01002,0.00101
1,1.0,0.00196,0.99579,0.00225
0,0.0,0.99478,0.00286,0.00235
0,0.0,0.99604,0.00119,0.00278
1,1.0,0.00411,0.99482,0.00107
2,2.0,0.01481,0.00189,0.9833
1,2.0,0.02948,0.43083,0.53969
0,0.0,0.99443,0.00446,0.0011
0,0.0,0.99564,0.00177,0.0026
1,1.0,0.09228,0.9023,0.00542
0,0.0,0.9601,0.03876,0.00114
0,0.0,0.98151,0.0148,0.00369
1,1.0,0.00544,0.99361,0.00095
0,0.0,0.98245,0.00765,0.0099
1,1.0,0.00707,0.99196,0.00097
2,0.0,0.56128,0.01499,0.42373
0,0.0,0.9883,0.01069,0.00101
1,1.0,0.05308,0.94534,0.00158
0,2.0,0.01144,0.00195,0.98661
1,1.0,0.00216,0.99674,0.00109
1,1.0,0.04155,0.95692,0.00153
0,0.0,0.99619,0.00256,0.00125
0,0.0,0.96628,0.03102,0.0027
1,1.0,0.0038,0.94299,0.0532
0,0.0,0.97561,0.02288,0.00151
1,1.0,0.00786,0.99137,0.00077
1,1.0,0.00459,0.99441,0.00099
2,2.0,0.23944,0.0014,0.75916
0,0.0,0.99528,0.00109,0.00363
0,0.0,0.99625,0.00211,0.00164
0,0.0,0.9884,0.01068,0.00093
1,1.0,0.04008,0.95848,0.00144
0,1.0,0.16694,0.82305,0.01
0,0.0,0.98571,0.00076,0.01353
1,1.0,0.34779,0.64399,0.00822
0,0.0,0.99584,0.00155,0.00261
0,0.0,0.99517,0.0033,0.00153
1,1.0,0.00459,0.99444,0.00097
1,1.0,0.01802,0.98089,0.00109
0,0.0,0.50955,0.48825,0.00221
0,0.0,0.99521,0.0038,0.00099
1,1.0,0.01142,0.98714,0.00145
0,0.0,0.83016,0.16139,0.00845
0,0.0,0.96501,0.01699,0.01801
1,1.0,0.00154,0.99672,0.00174
0,0.0,0.94458,0.01303,0.04239
2,2.0,0.03765,0.00139,0.96096
2,2.0,0.00885,0.00547,0.98568
0,2.0,0.1046,0.00379,0.89161
2,2.0,0.00846,0.00244,0.9891
1,1.0,0.02137,0.97763,0.00099
0,0.0,0.50848,0.48826,0.00325
0,0.0,0.96875,0.0268,0.00445
0,0.0,0.99634,0.00212,0.00154
1,1.0,0.01761,0.9747,0.00769
0,0.0,0.91558,0.01166,0.07276
1,1.0,0.0035,0.9951,0.0014
1,1.0,0.00535,0.99374,0.00091
0,0.0,0.99493,0.0035,0.00157
1,1.0,0.00197,0.99633,0.0017
1,1.0,0.00142,0.99585,0.00273
1,1.0,0.03638,0.96265,0.00097
2,2.0,0.00811,0.00453,0.98736
1,1.0,0.00116,0.99643,0.00242
1,1.0,0.03333,0.96493,0.00174
0,2.0,0.3995,0.00275,0.59775
0,0.0,0.9946,0.00416,0.00124
0,0.0,0.76873,0.20217,0.0291
1,1.0,0.03933,0.95907,0.00161
0,0.0,0.98867,0.01044,0.00088
1,1.0,0.00172,0.99599,0.00229
0,1.0,0.08302,0.90966,0.00732
0,0.0,0.95175,0.01234,0.03591
0,0.0,0.93849,0.04745,0.01406
0,0.0,0.99383,0.00514,0.00103
1,1.0,0.00131,0.99645,0.00224
0,0.0,0.97851,0.00623,0.01525
0,0.0,0.95054,0.03497,0.01449
2,2.0,0.05371,0.00145,0.94484
0,0.0,0.97913,0.00237,0.0185
0,0.0,0.90189,0.09631,0.00179
0,0.0,0.99647,0.00218,0.00135
0,0.0,0.97768,0.01896,0.00336
0,0.0,0.99161,0.00546,0.00294
1,1.0,0.00221,0.99628,0.0015
0,0.0,0.98344,0.01479,0.00177
0,0.0,0.86548,0.12964,0.00488
1,1.0,0.13121,0.7325,0.13629
1,1.0,0.06127,0.93697,0.00176
1,1.0,0.01487,0.98424,0.00089
0,0.0,0.97415,0.00079,0.02507
2,2.0,0.01479,0.00253,0.98268
0,0.0,0.99459,0.00433,0.00108
0,0.0,0.99392,0.00477,0.00131
0,0.0,0.92207,0.07567,0.00226
0,0.0,0.97524,0.00138,0.02338
0,0.0,0.89816,0.08323,0.01861
0,0.0,0.96725,0.03176,0.00099
0,0.0,0.96382,0.03421,0.00197
2,2.0,0.00299,0.1,0.89701
0,0.0,0.88264,0.11521,0.00215
0,0.0,0.8158,0.17662,0.00758
2,2.0,0.00931,0.00178,0.98891
1,1.0,0.02745,0.9654,0.00714
0,0.0,0.99563,0.00266,0.00171
0,0.0,0.99053,0.00807,0.00141
0,1.0,0.31553,0.68229,0.00218
0,0.0,0.71739,0.02786,0.25475
1,1.0,0.19607,0.80155,0.00238
2,2.0,0.19997,0.06612,0.73392
0,0.0,0.99401,0.00233,0.00366
0,0.0,0.99575,0.00193,0.00232
0,0.0,0.99462,0.00433,0.00105
0,0.0,0.98924,0.00988,0.00088
1,0.0,0.94169,0.05578,0.00253
0,0.0,0.99556,0.00333,0.00112
2,1.0,0.06213,0.74634,0.19153
1,1.0,0.0027,0.99613,0.00117
1,1.0,0.00261,0.99636,0.00103
1,1.0,0.00133,0.99681,0.00186
0,0.0,0.99441,0.00463,0.00096
1,1.0,0.00265,0.99533,0.00203
1,1.0,0.01064,0.98843,0.00094
1,1.0,0.00835,0.99088,0.00077
1,1.0,0.00222,0.99584,0.00194
0,0.0,0.99366,0.00534,0.001
0,0.0,0.99048,0.0084,0.00113
0,0.0,0.9343,0.05928,0.00642
2,0.0,0.6517,0.00291,0.34539
1,1.0,0.01503,0.98418,0.00079
0,0.0,0.69387,0.2941,0.01202
2,2.0,0.04241,0.0015,0.95609
0,0.0,0.99135,0.00767,0.00098
0,0.0,0.88125,0.11175,0.007
0,0.0,0.9637,0.03085,0.00545
1,1.0,0.01274,0.98633,0.00093
1,1.0,0.00296,0.9924,0.00464
2,0.0,0.85233,0.00246,0.14522
0,0.0,0.99375,0.00111,0.00514
0,0.0,0.93167,0.02653,0.0418
0,0.0,0.91699,0.07915,0.00386
0,0.0,0.99045,0.00114,0.00841
0,0.0,0.99125,0.00679,0.00197
0,0.0,0.9956,0.00217,0.00223
1,1.0,0.00167,0.99676,0.00157
1,1.0,0.08003,0.8952,0.02478
0,0.0,0.99637,0.00223,0.0014
0,0.0,0.971,0.02662,0.00237
0,0.0,0.63865,0.35577,0.00558
1,1.0,0.00265,0.99622,0.00113
1,0.0,0.58969,0.01409,0.39623
0,0.0,0.99657,0.00223,0.0012
1,1.0,0.00166,0.99591,0.00243
2,2.0,0.21318,0.00167,0.78516
1,1.0,0.00794,0.99092,0.00114
1,1.0,0.00136,0.99535,0.00329
1,1.0,0.00417,0.99436,0.00147
0,0.0,0.99421,0.00456,0.00123
2,2.0,0.00918,0.00466,0.98616
1,1.0,0.00224,0.99665,0.00111
0,0.0,0.79318,0.20442,0.0024
0,0.0,0.98052,0.00094,0.01855
1,1.0,0.00141,0.99685,0.00175
0,0.0,0.86723,0.13092,0.00185
1,1.0,0.03532,0.96382,0.00086
0,1.0,0.3612,0.63712,0.00168
1,1.0,0.00402,0.99492,0.00107
1,1.0,0.01573,0.98309,0.00118
1,1.0,0.00998,0.9795,0.01051
0,0.0,0.95414,0.00844,0.03742
0,1.0,0.42498,0.57177,0.00325
0,0.0,0.95913,0.01092,0.02995
0,0.0,0.59086,0.40144,0.00771
1,1.0,0.00188,0.99689,0.00123
1,1.0,0.00224,0.99665,0.00111
0,0.0,0.99293,0.00607,0.00101
0,0.0,0.99408,0.003,0.00291
0,0.0,0.99137,0.00073,0.0079
1,1.0,0.00574,0.99215,0.0021
0,0.0,0.97293,0.00409,0.02298
2,0.0,0.68786,0.29533,0.01681
2,2.0,0.05428,0.0015,0.94422
0,0.0,0.87733,0.12078,0.0019
0,0.0,0.99639,0.00106,0.00255
0,0.0,0.88184,0.11621,0.00195
1,1.0,0.00202,0.99683,0.00115
2,2.0,0.17768,0.00625,0.81607
1,1.0,0.06356,0.93418,0.00227
0,0.0,0.99005,0.00261,0.00734
1,1.0,0.00141,0.96272,0.03587
0,0.0,0.99409,0.00425,0.00166
1,1.0,0.00667,0.99258,0.00075
1,1.0,0.00297,0.99502,0.00201
0,0.0,0.68778,0.30439,0.00783
0,0.0,0.89909,0.00232,0.09859
2,2.0,0.07222,0.00142,0.92636
2,2.0,0.2302,0.00164,0.76816
1,1.0,0.00163,0.99296,0.00541
0,0.0,0.99543,0.00278,0.00179
0,0.0,0.99664,0.00162,0.00174
1,1.0,0.00305,0.99588,0.00107
0,0.0,0.99559,0.00251,0.0019
0,0.0,0.98658,0.01027,0.00315
1,1.0,0.00157,0.99588,0.00255
0,0.0,0.97733,0.0029,0.01977
1,1.0,0.01675,0.98178,0.00147
2,2.0,0.02697,0.19173,0.78129
0,0.0,0.98109,0.01652,0.0024
1,1.0,0.002,0.9957,0.0023
1,1.0,0.33438,0.66329,0.00232
0,0.0,0.97662,0.01213,0.01124
0,0.0,0.9852,0.01137,0.00343
0,0.0,0.97644,0.02261,0.00096
1,1.0,0.01302,0.98571,0.00127
0,0.0,0.96963,0.02924,0.00113
1,1.0,0.00416,0.99425,0.00159
2,0.0,0.68198,0.00591,0.31211
1,1.0,0.00505,0.99416,0.00079
0,0.0,0.95871,0.03184,0.00945
0,0.0,0.97584,0.01928,0.00489
0,0.0,0.99447,0.00093,0.0046
0,0.0,0.99534,0.00342,0.00124
0,0.0,0.99379,0.00084,0.00537
0,0.0,0.85396,0.1423,0.00374
0,0.0,0.98335,0.01524,0.00141
0,0.0,0.98171,0.00562,0.01268
1,1.0,0.00187,0.99629,0.00184
0,0.0,0.81324,0.18276,0.004
0,0.0,0.97633,0.01732,0.00635
0,0.0,0.99032,0.00544,0.00425
0,0.0,0.99428,0.00479,0.00093
0,0.0,0.99592,0.0026,0.00148
2,2.0,0.03146,0.00168,0.96685
0,0.0,0.88308,0.11529,0.00164
0,0.0,0.97639,0.01305,0.01055
0,0.0,0.96957,0.02927,0.00116
0,0.0,0.98091,0.01755,0.00154
0,0.0,0.98499,0.01379,0.00122
0,0.0,0.99662,0.00126,0.00212
0,0.0,0.96799,0.03049,0.00151
1,1.0,0.01084,0.98831,0.00085
0,0.0,0.95765,0.00577,0.03658
1,1.0,0.00267,0.99556,0.00178
1,1.0,0.03253,0.96454,0.00293
0,0.0,0.96976,0.02864,0.0016
0,0.0,0.92539,0.00282,0.07178
1,1.0,0.00444,0.99458,0.00097
0,0.0,0.95096,0.00238,0.04666
0,0.0,0.98715,0.01192,0.00093
2,2.0,0.00434,0.00641,0.98926
1,1.0,0.00636,0.99237,0.00127
0,0.0,0.98646,0.01256,0.00098
1,1.0,0.05444,0.94402,0.00154
1,1.0,0.24007,0.75818,0.00174
1,1.0,0.00384,0.9948,0.00135
1,1.0,0.00094,0.98907,0.00999
0,0.0,0.99295,0.00586,0.00118
0,1.0,0.28442,0.7138,0.00179
2,2.0,0.25245,0.00144,0.74612
0,0.0,0.99145,0.00764,0.00091
1,1.0,0.0042,0.99462,0.00118
1,1.0,0.01271,0.9862,0.00109
1,0.0,0.82134,0.16726,0.01141
1,1.0,0.00201,0.99661,0.00138
0,0.0,0.9857,0.0133,0.001
0,0.0,0.91879,0.06725,0.01396
1,1.0,0.03045,0.96857,0.00098
0,0.0,0.9948,0.00417,0.00103
1,1.0,0.01327,0.72608,0.26065
0,0.0,0.98853,0.00687,0.0046
1,1.0,0.00235,0.99634,0.00131
0,2.0,0.21276,0.0096,0.77764
0,0.0,0.99448,0.00454,0.00098
1,1.0,0.00152,0.99534,0.00314
2,2.0,0.23466,0.00138,0.76396
0,0.0,0.9105,0.03181,0.05769
1,1.0,0.00228,0.9967,0.00102
2,2.0,0.01079,0.23621,0.753
0,0.0,0.98719,0.01111,0.0017
1,1.0,0.00199,0.99654,0.00147
2,2.0,0.00962,0.00306,0.98731
0,0.0,0.99584,0.00285,0.00131
0,0.0,0.90562,0.06004,0.03434
0,0.0,0.91061,0.08651,0.00289
1,1.0,0.00287,0.99612,0.00101
2,2.0,0.00627,0.00434,0.98939
0,0.0,0.98709,0.01184,0.00107
1,1.0,0.0195,0.97958,0.00092
0,0.0,0.99163,0.00732,0.00105
1,1.0,0.00147,0.99582,0.00271
1,1.0,0.04264,0.95502,0.00234
2,2.0,0.01016,0.00187,0.98797
0,0.0,0.75689,0.24094,0.00217
1,1.0,0.0024,0.99628,0.00132
0,0.0,0.94113,0.05701,0.00186
1,1.0,0.00263,0.99582,0.00155
1,0.0,0.77451,0.15059,0.07489
1,1.0,0.0029,0.99606,0.00104
0,0.0,0.8844,0.11373,0.00187
1,1.0,0.02386,0.97481,0.00132
0,0.0,0.99519,0.00161,0.0032
0,0.0,0.85993,0.13714,0.00293
1,0.0,0.86071,0.12717,0.01212
0,0.0,0.99615,0.00242,0.00142
0,0.0,0.98608,0.01278,0.00114
0,0.0,0.99403,0.00492,0.00104
0,0.0,0.98822,0.00459,0.00719
0,0.0,0.99507,0.00165,0.00328
0,0.0,0.9689,0.00808,0.02302
0,0.0,0.97393,0.02322,0.00286
2,1.0,0.01375,0.95392,0.03233
0,0.0,0.99426,0.0035,0.00224
0,0.0,0.98912,0.00976,0.00112
1,1.0,0.0047,0.99417,0.00113
0,0.0,0.99314,0.00113,0.00574
0,0.0,0.99533,0.00266,0.002
1,1.0,0.00172,0.99595,0.00233
0,0.0,0.91577,0.07557,0.00866
0,0.0,0.96445,0.03446,0.00109
0,0.0,0.83941,0.15433,0.00625
0,2.0,0.01136,0.00179,0.98685
0,1.0,0.25807,0.73801,0.00392
0,0.0,0.9921,0.00202,0.00588
0,0.0,0.99405,0.0047,0.00125
2,2.0,0.00429,0.00664,0.98907
0,0.0,0.99123,0.00751,0.00126
0,0.0,0.99545,0.00344,0.00111
0,0.0,0.91232,0.00512,0.08255
0,0.0,0.99636,0.0018,0.00184
0,0.0,0.9956,0.00201,0.0024
0,0.0,0.94397,0.05381,0.00222
1,1.0,0.00434,0.99455,0.00111
0,0.0,0.99581,0.00128,0.00292
2,2.0,0.01069,0.00308,0.98623
1,1.0,0.00451,0.99453,0.00097
0,0.0,0.99277,0.00544,0.00178
2,2.0,0.13933,0.00173,0.85894
0,0.0,0.99615,0.00176,0.00209
2,0.0,0.74688,0.00442,0.24871
1,1.0,0.00651,0.99274,0.00075
0,0.0,0.99446,0.00447,0.00107
0,0.0,0.76492,0.23192,0.00316
0,0.0,0.97446,0.02451,0.00103
1,1.0,0.0166,0.97846,0.00494
0,0.0,0.99636,0.00092,0.00272
2,2.0,0.00348,0.00689,0.98963
0,0.0,0.99523,0.00362,0.00115
0,0.0,0.98087,0.0036,0.01553
0,0.0,0.99431,0.00457,0.00111
0,0.0,0.99661,0.00157,0.00181
1,1.0,0.23307,0.75071,0.01621
1,1.0,0.00213,0.99667,0.0012
2,2.0,0.01023,0.00251,0.98726
0,0.0,0.99121,0.00219,0.0066
0,0.0,0.96304,0.03485,0.00211
1,1.0,0.01076,0.98824,0.00099
0,0.0,0.8658,0.13248,0.00173
0,0.0,0.98734,0.01144,0.00122
1,1.0,0.00316,0.99578,0.00106
1,1.0,0.45848,0.53933,0.00219
1,1.0,0.00194,0.99647,0.0016
1,0.0,0.51229,0.44933,0.03838
0,0.0,0.71171,0.00171,0.28658
1,1.0,0.23253,0.76493,0.00254
0,0.0,0.99649,0.00203,0.00148
2,2.0,0.3686,0.02522,0.60618
0,0.0,0.98905,0.00458,0.00636
0,0.0,0.89634,0.09602,0.00764
1,1.0,0.00303,0.99586,0.00111
0,0.0,0.93045,0.01362,0.05593
2,2.0,0.08826,0.00316,0.90859
0,0.0,0.99505,0.00378,0.00117
0,0.0,0.90769,0.09055,0.00176
0,1.0,0.40626,0.58994,0.0038
0,0.0,0.99547,0.00343,0.0011
0,0.0,0.85943,0.00286,0.13771
0,0.0,0.99216,0.00292,0.00492
1,1.0,0.0026,0.99611,0.00129
2,2.0,0.01393,0.00295,0.98312
0,0.0,0.99565,0.00131,0.00304
2,0.0,0.59928,0.00258,0.39814
1,1.0,0.00403,0.99434,0.00163
1,1.0,0.0018,0.99662,0.00158
2,2.0,0.29205,0.00277,0.70518
1,1.0,0.0016,0.99581,0.00259
0,0.0,0.99615,0.00231,0.00154
0,0.0,0.99372,0.00456,0.00172
0,0.0,0.97369,0.01744,0.00888
0,0.0,0.88726,0.10873,0.00401
0,0.0,0.99618,0.0019,0.00192
0,0.0,0.99511,0.00374,0.00116
0,0.0,0.96874,0.03008,0.00118
0,0.0,0.98482,0.01419,0.00098
0,0.0,0.98386,0.01456,0.00158
1,0.0,0.69728,0.27115,0.03157
0,0.0,0.98621,0.01233,0.00146
1,1.0,0.0182,0.98092,0.00088
0,0.0,0.96575,0.02618,0.00807
2,2.0,0.02631,0.00171,0.97197
0,0.0,0.99242,0.00161,0.00597
0,0.0,0.97749,0.02023,0.00228
1,1.0,0.0026,0.99522,0.00219
2,2.0,0.03286,0.00168,0.96546
1,1.0,0.09669,0.89701,0.0063
2,2.0,0.01091,0.00254,0.98655
0,0.0,0.97583,0.02325,0.00092
0,0.0,0.9442,0.00295,0.05285
1,1.0,0.02802,0.97104,0.00094
0,0.0,0.84899,0.00139,0.14962
0,0.0,0.99615,0.0014,0.00245
1,1.0,0.10744,0.88444,0.00812
0,0.0,0.98296,0.0071,0.00994
1,1.0,0.00544,0.99352,0.00105
0,0.0,0.99669,0.00158,0.00173
0,0.0,0.98948,0.00381,0.00672
2,2.0,0.20504,0.00137,0.7936
0,0.0,0.99681,0.00148,0.00171
1,1.0,0.03455,0.96416,0.00129
1,1.0,0.04268,0.95642,0.0009
0,0.0,0.98055,0.0173,0.00214
1,1.0,0.00559,0.9928,0.0016
0,0.0,0.99522,0.00113,0.00365
1,1.0,0.00272,0.99579,0.00149
1,1.0,0.2186,0.7747,0.0067
1,1.0,0.00127,0.99639,0.00234
1,1.0,0.00104,0.99516,0.00379
1,1.0,0.00135,0.99542,0.00323
2,0.0,0.98642,0.00192,0.01166
2,2.0,0.12469,0.00159,0.87372
0,0.0,0.99308,0.00591,0.00102
0,0.0,0.99012,0.00781,0.00207
1,1.0,0.00161,0.99671,0.00168
1,1.0,0.03114,0.96715,0.00171
0,0.0,0.99645,0.00203,0.00152
2,2.0,0.01603,0.00154,0.98243
1,1.0,0.0014,0.99689,0.00171
0,0.0,0.99631,0.00175,0.00195
1,1.0,0.0022,0.99659,0.00121
0,1.0,0.13092,0.70441,0.16467
2,2.0,0.00792,0.00446,0.98762
0,0.0,0.99159,0.00599,0.00241
1,1.0,0.00107,0.99478,0.00415
0,0.0,0.9775,0.00124,0.02126
1,1.0,0.00263,0.9957,0.00167
0,0.0,0.99014,0.00186,0.008
0,0.0,0.99601,0.0016,0.00239
0,0.0,0.99649,0.00145,0.00206
2,2.0,0.0192,0.00146,0.97934
2,2.0,0.02479,0.00161,0.9736
0,0.0,0.99585,0.00299,0.00116
2,2.0,0.04918,0.00154,0.94928
1,1.0,0.00291,0.99576,0.00133
2,2.0,0.02371,0.004,0.97229
0,0.0,0.84987,0.14853,0.0016
1,1.0,0.00138,0.99678,0.00184
0,0.0,0.9884,0.0016,0.00999
0,0.0,0.98002,0.01587,0.00411
0,0.0,0.98883,0.01024,0.00093
2,2.0,0.11752,0.00175,0.88073
1,1.0,0.00188,0.99636,0.00176
1,1.0,0.00393,0.99521,0.00086
0,0.0,0.93786,0.06095,0.00119
2,2.0,0.00917,0.00329,0.98754
0,0.0,0.95162,0.04465,0.00373
1,0.0,0.90493,0.0894,0.00567
1,1.0,0.00195,0.99632,0.00172
0,0.0,0.53384,0.4619,0.00426
1,1.0,0.17894,0.81823,0.00283
1,1.0,0.00258,0.99624,0.00118
0,0.0,0.933,0.00641,0.06059
1,1.0,0.0016,0.99605,0.00235
2,2.0,0.01994,0.00236,0.9777
0,0.0,0.99626,0.00122,0.00252
0,0.0,0.99222,0.00187,0.0059
1,0.0,0.54469,0.45054,0.00477
2,2.0,0.12596,0.00336,0.87067
1,1.0,0.12161,0.87683,0.00156
